4181,18/08/2018,Chievo,Juventus,2,3,A,1,1,D,7,23,2,11,7,9,0,8,2,0,0,0
4405,10/2/2019,Atalanta,Spal,2,1,H,0,1,A,8,5,5,3,14,12,9,4,1,3,0,0
4406,10/2/2019,Bologna,Genoa,1,1,D,1,1,D,7,9,4,6,17,13,13,3,2,2,0,0
4407,10/2/2019,Milan,Cagliari,3,0,H,2,0,H,17,7,10,3,12,11,2,5,0,1,0,0
4408,10/2/2019,Sampdoria,Frosinone,0,1,A,0,1,A,11,3,7,1,10,21,9,2,3,3,0,0
4409,10/2/2019,Sassuolo,Juventus,0,3,A,0,1,A,9,10,2,5,17,8,8,4,0,0,0,0
4410,10/2/2019,Torino,Udinese,1,0,H,1,0,H,12,10,7,6,21,21,9,2,2,4,0,1
4411,15/02/2019,Juventus,Frosinone,3,0,H,2,0,H,11,7,8,1,13,19,5,7,2,3,0,0
4412,16/02/2019,Atalanta,Milan,1,3,A,1,1,D,12,6,5,3,10,9,5,2,1,2,0,0
4413,16/02/2019,Cagliari,Parma,2,1,H,0,1,A,12,6,3,3,21,11,1,4,5,1,1,0
4414,17/02/2019,Empoli,Sassuolo,3,0,H,2,0,H,7,5,6,2,11,10,3,3,1,3,0,0
4415,17/02/2019,Genoa,Lazio,2,1,H,0,1,A,14,6,6,6,12,12,7,3,3,2,0,0
4416,17/02/2019,Inter,Sampdoria,2,1,H,0,0,D,14,6,7,2,10,11,9,5,3,1,0,0
4417,17/02/2019,Napoli,Torino,0,0,D,0,0,D,20,6,10,1,18,13,15,4,5,3,0,0
4418,17/02/2019,Spal,Fiorentina,1,4,A,1,1,D,6,15,4,9,14,14,3,10,3,4,0,0
4419,17/02/2019,Udinese,Chievo,1,0,H,0,0,D,11,13,7,9,11,21,6,4,5,4,0,0
4420,18/02/2019,Roma,Bologna,2,1,H,0,0,D,9,14,4,10,15,15,9,7,3,4,0,0
4421,22/02/2019,Milan,Empoli,3,0,H,0,0,D,10,4,7,1,13,9,6,2,1,1,0,0
4422,23/02/2019,Frosinone,Roma,2,3,A,1,2,A,9,7,5,5,18,11,4,8,2,2,0,0
4423,23/02/2019,Torino,Atalanta,2,0,H,1,0,H,11,9,7,4,17,18,4,4,2,1,0,0
4424,24/02/2019,Bologna,Juventus,0,1,A,0,0,D,13,5,4,4,12,17,4,5,2,2,0,0
4425,24/02/2019,Chievo,Genoa,0,0,D,0,0,D,8,6,5,2,20,22,4,6,2,3,0,0
4426,24/02/2019,Fiorentina,Inter,3,3,D,1,2,A,10,7,2,6,13,15,9,6,2,4,0,0
4427,24/02/2019,Parma,Napoli,0,4,A,0,2,A,8,14,2,5,13,7,5,2,2,1,0,0
4428,24/02/2019,Sampdoria,Cagliari,1,0,H,0,0,D,9,8,6,1,9,17,3,5,1,2,0,0
4429,24/02/2019,Sassuolo,Spal,1,1,D,1,0,H,6,5,2,3,18,14,3,5,4,1,1,0
4430,1/3/2019,Cagliari,Inter,2,1,H,2,1,H,12,19,5,7,12,8,1,5,5,3,0,0
4431,2/3/2019,Empoli,Parma,3,3,D,1,2,A,13,7,9,7,10,17,8,2,1,3,0,0
4432,2/3/2019,Lazio,Roma,3,0,H,1,0,H,6,7,4,3,13,15,5,7,4,5,0,1
4433,2/3/2019,Milan,Sassuolo,1,0,H,1,0,H,7,11,4,6,20,9,6,6,3,0,0,1
4434,3/3/2019,Atalanta,Fiorentina,3,1,H,2,1,H,17,7,10,4,9,16,8,5,4,2,0,0
4435,3/3/2019,Genoa,Frosinone,0,0,D,0,0,D,10,3,6,0,15,16,8,2,2,4,0,1
4436,3/3/2019,Napoli,Juventus,1,2,A,0,2,A,13,4,5,3,10,14,12,4,3,6,1,1
4437,3/3/2019,Spal,Sampdoria,1,2,A,0,2,A,8,14,2,10,10,14,5,4,2,3,1,0
4438,3/3/2019,Torino,Chievo,3,0,H,0,0,D,9,9,6,5,10,18,7,4,1,4,0,0
4439,3/3/2019,Udinese,Bologna,2,1,H,1,1,D,11,11,6,9,21,20,6,6,3,3,0,0
4440,8/3/2019,Juventus,Udinese,4,1,H,2,0,H,15,4,6,2,7,9,5,0,0,3,0,0
4441,9/3/2019,Chievo,Milan,1,2,A,1,1,D,5,9,1,3,20,13,4,1,3,1,0,0
4442,9/3/2019,Parma,Genoa,1,0,H,0,0,D,8,8,4,1,12,12,4,5,2,1,0,0
4443,10/3/2019,Bologna,Cagliari,2,0,H,1,0,H,17,7,8,6,16,21,8,3,0,0,0,0
4444,10/3/2019,Fiorentina,Lazio,1,1,D,0,1,A,7,7,1,6,8,14,4,7,3,1,0,0
4445,10/3/2019,Frosinone,Torino,1,2,A,1,0,H,9,10,5,7,14,21,3,3,2,4,0,0
4446,10/3/2019,Inter,Spal,2,0,H,0,0,D,10,2,4,1,17,17,4,7,3,5,0,0
4447,10/3/2019,Sampdoria,Atalanta,1,2,A,0,0,D,11,13,6,6,13,10,4,7,2,2,0,0
4448,10/3/2019,Sassuolo,Napoli,1,1,D,0,0,D,7,9,1,4,11,10,3,5,3,2,0,0
4449,11/3/2019,Roma,Empoli,2,1,H,2,1,H,7,4,2,2,12,9,5,3,4,1,1,0
4450,15/03/2019,Cagliari,Fiorentina,2,1,H,0,0,D,10,6,6,4,22,13,4,4,3,2,0,0
4451,16/03/2019,Sassuolo,Sampdoria,3,5,A,1,3,A,12,17,5,11,9,12,6,5,1,1,0,0
4452,16/03/2019,Spal,Roma,2,1,H,1,0,H,10,10,6,5,12,19,3,5,4,5,0,0
4453,16/03/2019,Torino,Bologna,2,3,A,1,2,A,16,8,7,6,15,16,4,5,5,4,1,1
4454,17/03/2019,Atalanta,Chievo,1,1,D,0,1,A,11,6,6,3,12,24,10,1,0,0,0,0
4455,17/03/2019,Empoli,Frosinone,2,1,H,2,0,H,8,9,5,3,16,15,2,2,4,2,0,0
4456,17/03/2019,Genoa,Juventus,2,0,H,0,0,D,10,3,5,0,12,11,6,6,2,3,0,0
4457,17/03/2019,Lazio,Parma,4,1,H,4,0,H,14,4,8,2,10,10,6,5,0,2,0,0
4458,17/03/2019,Milan,Inter,2,3,A,0,1,A,9,10,7,6,19,11,7,4,4,3,0,0
4459,17/03/2019,Napoli,Udinese,4,2,H,2,2,D,13,8,5,3,4,7,5,2,1,1,0,0
4460,29/03/2019,Chievo,Cagliari,0,3,A,0,3,A,10,9,8,3,13,15,5,5,6,3,1,0
4461,30/03/2019,Juventus,Empoli,1,0,H,0,0,D,14,3,6,0,16,11,5,4,0,0,0,0
4462,30/03/2019,Sampdoria,Milan,1,0,H,1,0,H,14,7,8,5,12,9,5,10,1,4,0,0
4463,30/03/2019,Udinese,Genoa,2,0,H,1,0,H,12,15,5,6,10,18,3,5,3,4,0,0
4464,31/03/2019,Bologna,Sassuolo,2,1,H,0,0,D,11,5,8,4,17,18,9,4,2,3,0,0
4465,31/03/2019,Fiorentina,Torino,1,1,D,1,1,D,16,6,8,2,15,8,7,5,0,2,0,0
4466,31/03/2019,Frosinone,Spal,0,1,A,0,1,A,19,5,9,3,19,14,8,3,3,3,0,0
4467,31/03/2019,Inter,Lazio,0,1,A,0,1,A,11,6,6,5,11,13,12,3,0,0,0,0
4468,31/03/2019,Parma,Atalanta,1,3,A,1,1,D,6,18,4,11,13,10,4,6,1,1,0,0
4469,31/03/2019,Roma,Napoli,1,4,A,1,1,D,11,12,5,10,14,14,4,7,4,2,0,0
4470,2/4/2019,Cagliari,Juventus,0,2,A,0,1,A,5,11,1,6,17,10,3,5,3,2,0,0
4471,2/4/2019,Milan,Udinese,1,1,D,1,0,H,12,7,9,3,13,11,7,5,0,0,0,0
4472,3/4/2019,Empoli,Napoli,2,1,H,1,1,D,13,11,9,5,13,5,8,2,2,2,0,0
4473,3/4/2019,Frosinone,Parma,3,2,H,2,1,H,14,10,5,6,14,19,3,3,3,4,0,0
4474,3/4/2019,Genoa,Inter,0,4,A,0,2,A,5,12,2,9,9,12,1,6,2,1,1,0
4475,3/4/2019,Roma,Fiorentina,2,2,D,1,1,D,12,10,6,5,15,15,4,6,3,4,0,0
4476,3/4/2019,Spal,Lazio,1,0,H,0,0,D,8,9,4,5,10,17,2,7,2,5,0,0
4477,3/4/2019,Torino,Sampdoria,2,1,H,2,0,H,14,6,6,3,13,12,6,3,3,3,0,0
4478,4/4/2019,Atalanta,Bologna,4,1,H,4,0,H,12,8,6,4,11,13,5,4,2,3,0,0
4479,4/4/2019,Sassuolo,Chievo,4,0,H,2,0,H,13,9,8,5,14,17,5,4,1,1,0,0
4480,6/4/2019,Juventus,Milan,2,1,H,0,1,A,10,12,6,5,21,15,5,8,2,2,0,0
4481,6/4/2019,Parma,Torino,0,0,D,0,0,D,5,12,1,4,20,21,3,4,4,5,0,0
4482,6/4/2019,Sampdoria,Roma,0,1,A,0,0,D,10,9,2,5,12,11,8,3,2,2,0,0
4483,7/4/2019,Cagliari,Spal,2,1,H,1,1,D,14,5,11,2,19,4,9,4,4,3,0,0
4484,7/4/2019,Fiorentina,Frosinone,0,1,A,0,0,D,14,6,5,3,19,16,10,7,1,4,0,0
4485,7/4/2019,Inter,Atalanta,0,0,D,0,0,D,8,5,6,2,10,13,8,4,1,2,0,0
4486,7/4/2019,Lazio,Sassuolo,2,2,D,0,0,D,18,3,7,2,14,8,11,1,2,1,0,0
4487,7/4/2019,Napoli,Genoa,1,1,D,1,1,D,19,12,10,7,11,10,11,6,2,0,0,1
4488,7/4/2019,Udinese,Empoli,3,2,H,3,2,H,14,12,6,6,8,9,6,6,4,4,1,0
4489,8/4/2019,Bologna,Chievo,3,0,H,0,0,D,14,4,11,2,10,22,6,3,1,8,0,1
4490,13/04/2019,Milan,Lazio,1,0,H,0,0,D,10,8,5,6,13,16,11,4,1,2,0,0
4491,13/04/2019,Roma,Udinese,1,0,H,0,0,D,11,7,5,4,11,13,7,6,2,3,0,0
4492,13/04/2019,Spal,Juventus,2,1,H,0,1,A,8,4,3,3,15,14,5,4,5,2,0,0
4493,14/04/2019,Chievo,Napoli,1,3,A,0,1,A,4,12,4,5,9,10,3,7,0,0,0,0
4494,14/04/2019,Fiorentina,Bologna,0,0,D,0,0,D,14,5,7,3,17,11,10,5,2,3,0,0
4495,14/04/2019,Frosinone,Inter,1,3,A,0,2,A,10,10,4,5,19,17,1,3,3,1,0,0
4496,14/04/2019,Sampdoria,Genoa,2,0,H,1,0,H,13,6,7,1,15,22,3,8,2,5,0,1
4497,14/04/2019,Sassuolo,Parma,0,0,D,0,0,D,16,3,8,1,7,11,7,3,3,2,0,0
4498,14/04/2019,Torino,Cagliari,1,1,D,0,0,D,14,9,8,6,12,20,6,6,2,7,1,2
4499,15/04/2019,Atalanta,Empoli,0,0,D,0,0,D,32,2,18,1,7,11,9,3,1,3,0,0
4500,17/04/2019,Lazio,Udinese,2,0,H,2,0,H,15,9,7,4,13,16,4,5,2,0,0,0
4501,20/04/2019,Bologna,Sampdoria,3,0,H,0,0,D,12,9,6,3,19,12,3,4,2,4,0,0
4502,20/04/2019,Cagliari,Frosinone,1,0,H,1,0,H,12,5,6,2,19,16,5,6,3,1,1,0
4503,20/04/2019,Empoli,Spal,2,4,A,1,2,A,11,9,6,7,15,15,3,6,3,5,0,0
4504,20/04/2019,Genoa,Torino,0,1,A,0,0,D,8,8,4,4,21,24,3,2,4,4,0,0
4505,20/04/2019,Inter,Roma,1,1,D,0,1,A,13,9,7,5,7,13,7,4,1,2,0,0
4506,20/04/2019,Juventus,Fiorentina,2,1,H,1,1,D,9,9,5,6,13,8,10,7,0,1,0,0
4507,20/04/2019,Lazio,Chievo,1,2,A,0,0,D,16,8,8,6,8,21,13,2,0,4,2,0
4508,20/04/2019,Parma,Milan,1,1,D,0,0,D,10,8,3,3,14,13,8,4,0,1,0,0
4509,20/04/2019,Udinese,Sassuolo,1,1,D,0,1,A,10,6,5,2,17,14,6,5,3,2,0,0
4510,22/04/2019,Napoli,Atalanta,1,2,A,1,0,H,13,11,9,7,15,10,3,3,3,1,0,0
4511,27/04/2019,Bologna,Empoli,3,1,H,0,1,A,17,4,7,3,13,15,13,5,3,2,0,0
4512,27/04/2019,Inter,Juventus,1,1,D,1,0,H,10,10,6,4,12,12,10,4,1,3,0,0
4513,27/04/2019,Roma,Cagliari,3,0,H,2,0,H,15,4,11,1,6,7,5,5,1,2,0,0
4514,28/04/2019,Chievo,Parma,1,1,D,0,1,A,6,6,2,2,15,17,2,4,3,3,0,0
4515,28/04/2019,Frosinone,Napoli,0,2,A,0,1,A,13,19,4,13,25,16,2,6,3,1,0,0
4516,28/04/2019,Sampdoria,Lazio,1,2,A,0,2,A,7,10,5,5,13,11,1,4,6,3,1,0
4517,28/04/2019,Spal,Genoa,1,1,D,1,0,H,11,11,5,5,14,15,2,4,3,3,0,0
4518,28/04/2019,Torino,Milan,2,0,H,0,0,D,7,7,3,5,19,23,4,9,2,6,0,1
4519,29/04/2019,Atalanta,Udinese,2,0,H,0,0,D,13,4,8,2,7,13,9,5,0,2,0,0
4520,29/04/2019,Fiorentina,Sassuolo,0,1,A,0,1,A,7,9,4,5,16,7,7,8,3,1,0,0
4521,3/5/2019,Juventus,Torino,1,1,D,0,1,A,11,9,4,2,11,9,7,3,3,3,0,0
4522,4/5/2019,Chievo,Spal,0,4,A,0,1,A,8,14,3,8,13,12,1,5,3,0,0,0
4523,4/5/2019,Udinese,Inter,0,0,D,0,0,D,3,11,3,4,19,11,2,9,1,3,0,0
4524,5/5/2019,Empoli,Fiorentina,1,0,H,0,0,D,6,20,4,11,15,17,4,7,3,1,0,1
4525,5/5/2019,Genoa,Roma,1,1,D,0,0,D,13,11,6,5,14,11,4,7,1,2,0,0
4526,5/5/2019,Lazio,Atalanta,1,3,A,1,1,D,7,10,5,6,15,11,2,5,4,3,0,0
4527,5/5/2019,Napoli,Cagliari,2,1,H,0,0,D,17,4,8,2,11,12,6,2,2,3,0,1
4528,5/5/2019,Parma,Sampdoria,3,3,D,1,2,A,9,14,6,10,14,7,2,2,4,3,1,1
4529,5/5/2019,Sassuolo,Frosinone,2,2,D,0,2,A,14,5,5,3,14,19,8,1,2,3,0,0
4530,6/5/2019,Milan,Bologna,2,1,H,1,0,H,13,14,5,7,9,20,5,10,3,5,1,2
4531,11/5/2019,Atalanta,Genoa,2,1,H,0,0,D,8,13,4,3,14,21,0,4,1,3,0,0
4532,11/5/2019,Cagliari,Lazio,1,2,A,0,1,A,14,10,6,5,11,13,4,2,2,4,0,0
4533,11/5/2019,Fiorentina,Milan,0,1,A,0,1,A,8,10,3,5,15,8,5,6,2,1,0,0
4534,12/5/2019,Frosinone,Udinese,1,3,A,0,3,A,13,11,5,8,15,17,14,10,2,3,0,0
4535,12/5/2019,Roma,Juventus,2,0,H,0,0,D,9,5,4,4,8,7,3,3,3,1,0,0
4536,12/5/2019,Sampdoria,Empoli,1,2,A,0,0,D,11,5,7,4,10,15,8,2,2,1,0,0
4537,12/5/2019,Spal,Napoli,1,2,A,0,0,D,10,17,5,8,11,20,1,12,2,1,0,0
4538,12/5/2019,Torino,Sassuolo,3,2,H,0,1,A,17,7,11,3,15,17,11,1,1,5,0,1
4539,13/05/2019,Bologna,Parma,4,1,H,0,0,D,15,3,10,1,9,15,13,3,1,6,0,1
4540,13/05/2019,Inter,Chievo,2,0,H,1,0,H,16,3,11,0,10,17,17,0,2,3,0,1
4541,18/05/2019,Genoa,Cagliari,1,1,D,0,1,A,16,4,9,3,13,21,11,3,2,1,1,0
4542,18/05/2019,Sassuolo,Roma,0,0,D,0,0,D,9,17,3,6,10,10,5,5,2,4,0,0
4543,18/05/2019,Udinese,Spal,3,2,H,3,0,H,10,12,4,5,17,13,8,6,4,4,0,0
4544,19/05/2019,Chievo,Sampdoria,0,0,D,0,0,D,4,9,1,6,13,9,4,7,3,0,1,0
4545,19/05/2019,Empoli,Torino,4,1,H,1,0,H,11,10,9,6,12,19,7,3,1,1,0,0
4546,19/05/2019,Juventus,Atalanta,1,1,D,0,1,A,11,11,4,7,15,14,5,8,3,1,1,0
4547,19/05/2019,Milan,Frosinone,2,0,H,0,0,D,9,6,3,2,13,7,5,7,1,0,0,0
4548,19/05/2019,Napoli,Inter,4,1,H,1,0,H,14,10,6,7,8,10,3,12,3,1,0,0
4549,19/05/2019,Parma,Fiorentina,1,0,H,0,0,D,9,12,5,6,15,22,3,7,0,1,0,0
4550,20/05/2019,Lazio,Bologna,3,3,D,1,0,H,10,13,5,6,11,11,4,6,2,1,0,0
4551,25/05/2019,Bologna,Napoli,3,2,H,2,0,H,10,15,5,8,11,8,5,8,0,1,0,0
4552,25/05/2019,Frosinone,Chievo,0,0,D,0,0,D,10,2,5,2,15,18,8,2,2,2,0,0
4553,26/05/2019,Atalanta,Sassuolo,3,1,H,1,1,D,13,4,5,3,10,15,7,4,2,4,0,2
4554,26/05/2019,Cagliari,Udinese,1,2,A,1,0,H,12,9,5,5,17,12,12,3,2,2,0,0
4555,26/05/2019,Fiorentina,Genoa,0,0,D,0,0,D,5,2,5,1,12,9,4,1,1,2,0,0
4556,26/05/2019,Inter,Empoli,2,1,H,0,0,D,20,9,15,5,11,9,8,2,4,2,1,1
4557,26/05/2019,Roma,Parma,2,1,H,1,0,H,16,9,8,5,13,8,13,8,2,1,0,0
4558,26/05/2019,Sampdoria,Juventus,2,0,H,0,0,D,10,6,3,1,6,12,7,6,0,2,0,0
4559,26/05/2019,Spal,Milan,2,3,A,1,2,A,7,16,4,8,17,13,8,4,2,2,0,0
4560,26/05/2019,Torino,Lazio,3,1,H,0,0,D,9,9,7,4,9,10,5,5,0,1,0,0
4561,24/08/2019,Parma,Juventus,0,1,A,0,1,A,5,9,4,4,12,14,5,8,2,3,0,0
4562,24/08/2019,Fiorentina,Napoli,3,4,A,1,2,A,10,8,6,6,21,16,4,5,2,4,0,0
4563,25/08/2019,Udinese,Milan,1,0,H,0,0,D,11,6,6,0,14,11,9,4,1,3,0,0
4564,25/08/2019,Cagliari,Brescia,0,1,A,0,0,D,9,8,5,3,10,11,8,8,2,2,0,0
4565,25/08/2019,Roma,Genoa,3,3,D,2,2,D,17,6,9,4,15,13,5,1,3,1,0,0
4566,25/08/2019,Sampdoria,Lazio,0,3,A,0,1,A,12,16,8,10,13,11,5,9,2,2,0,0
4567,25/08/2019,Spal,Atalanta,2,3,A,2,1,H,8,18,3,14,13,16,2,10,2,1,0,0
4568,25/08/2019,Torino,Sassuolo,2,1,H,1,0,H,7,13,4,9,21,15,6,6,4,3,0,0
4569,25/08/2019,Verona,Bologna,1,1,D,1,1,D,5,14,2,5,12,13,1,6,1,3,1,0
4570,26/08/2019,Inter,Lecce,4,0,H,2,0,H,16,10,7,4,14,8,7,7,1,2,0,1
4571,30/08/2019,Bologna,Spal,1,0,H,0,0,D,18,7,9,1,13,13,11,2,3,2,0,0
4572,31/08/2019,Milan,Brescia,1,0,H,1,0,H,11,4,6,2,14,18,5,3,3,4,0,0
4573,31/08/2019,Juventus,Napoli,4,3,H,2,0,H,10,12,8,7,13,13,2,5,3,3,0,0
4574,1/9/2019,Lazio,Roma,1,1,D,0,1,A,21,8,13,5,15,13,8,4,4,3,0,0
4575,1/9/2019,Atalanta,Torino,2,3,A,1,1,D,19,8,12,6,13,15,12,5,2,2,0,0
4576,1/9/2019,Cagliari,Inter,1,2,A,0,1,A,7,9,3,8,12,11,5,5,5,3,0,0
4577,1/9/2019,Genoa,Fiorentina,2,1,H,1,0,H,18,15,10,7,17,15,9,8,2,0,0,0
4578,1/9/2019,Lecce,Verona,0,1,A,0,0,D,9,11,3,6,14,14,2,7,2,3,0,0
4579,1/9/2019,Sassuolo,Sampdoria,4,1,H,3,0,H,11,8,8,5,9,10,3,5,1,3,0,1
4580,1/9/2019,Udinese,Parma,1,3,A,1,1,D,17,6,12,3,11,11,8,1,1,3,0,0
4581,14/09/2019,Fiorentina,Juventus,0,0,D,0,0,D,15,5,8,4,12,18,10,0,3,3,0,0
4582,14/09/2019,Napoli,Sampdoria,2,0,H,1,0,H,19,7,9,2,7,10,8,7,2,2,0,0
4583,14/09/2019,Inter,Udinese,1,0,H,1,0,H,15,6,10,4,9,10,8,3,2,1,0,1
4584,15/09/2019,Genoa,Atalanta,1,2,A,0,0,D,8,11,3,6,12,14,8,7,3,3,0,0
4585,15/09/2019,Brescia,Bologna,3,4,A,3,1,H,9,17,7,6,14,17,2,10,2,6,1,0
4586,15/09/2019,Parma,Cagliari,1,3,A,0,2,A,14,6,8,4,12,16,12,3,0,5,0,0
4587,15/09/2019,Spal,Lazio,2,1,H,0,1,A,9,11,4,7,9,11,8,5,5,3,0,0
4588,15/09/2019,Roma,Sassuolo,4,2,H,4,0,H,14,10,10,5,13,9,8,2,1,2,0,0
4589,15/09/2019,Verona,Milan,0,1,A,0,0,D,6,11,2,6,13,16,2,7,4,3,1,1
4590,16/09/2019,Torino,Lecce,1,2,A,0,1,A,12,12,3,5,11,19,7,3,1,6,0,0
4591,20/09/2019,Cagliari,Genoa,3,1,H,0,0,D,8,7,4,2,12,8,4,3,1,1,0,0
4592,21/09/2019,Udinese,Brescia,0,1,A,0,0,D,6,5,3,3,22,16,3,9,4,4,0,0
4593,21/09/2019,Juventus,Verona,2,1,H,1,1,D,12,8,3,8,12,20,2,5,0,4,0,1
4594,21/09/2019,Milan,Inter,0,2,A,0,0,D,7,11,3,9,15,22,2,6,2,1,0,0
4595,22/09/2019,Sassuolo,Spal,3,0,H,2,0,H,17,8,8,3,19,14,7,9,3,2,0,0
4596,22/09/2019,Bologna,Roma,1,2,A,0,0,D,5,14,3,7,13,16,3,4,3,6,0,1
4597,22/09/2019,Lecce,Napoli,1,4,A,0,2,A,8,12,3,10,12,9,4,6,3,3,0,0
4598,22/09/2019,Sampdoria,Torino,1,0,H,0,0,D,10,6,6,1,19,13,7,8,2,1,0,0
4599,22/09/2019,Atalanta,Fiorentina,2,2,D,0,1,A,15,6,5,3,14,11,9,1,2,5,0,0
4600,22/09/2019,Lazio,Parma,2,0,H,1,0,H,22,3,15,1,7,9,10,5,1,3,0,0
4601,24/09/2019,Verona,Udinese,0,0,D,0,0,D,8,5,4,3,7,18,6,6,0,4,0,0
4602,24/09/2019,Brescia,Juventus,1,2,A,1,1,D,13,15,3,7,11,14,4,3,1,3,0,0
4603,25/09/2019,Roma,Atalanta,0,2,A,0,0,D,8,11,4,4,18,11,5,1,2,1,0,0
4604,25/09/2019,Fiorentina,Sampdoria,2,1,H,1,0,H,12,7,8,4,11,16,3,1,4,5,0,1
4605,25/09/2019,Genoa,Bologna,0,0,D,0,0,D,8,14,4,2,16,11,5,4,5,4,0,0
4606,25/09/2019,Inter,Lazio,1,0,H,1,0,H,9,6,4,4,10,8,4,6,2,3,0,0
4607,25/09/2019,Napoli,Cagliari,0,1,A,0,0,D,17,5,8,1,9,13,13,1,1,1,1,0
4608,25/09/2019,Parma,Sassuolo,1,0,H,0,0,D,8,8,4,5,19,9,5,4,3,1,0,0
4609,25/09/2019,Spal,Lecce,1,3,A,1,1,D,14,9,7,5,13,11,10,1,1,2,0,0
4610,26/09/2019,Torino,Milan,2,1,H,0,1,A,11,16,5,4,15,20,3,5,4,5,0,1
4611,28/09/2019,Juventus,Spal,2,0,H,1,0,H,17,4,10,1,13,9,13,2,2,2,0,0
4612,28/09/2019,Sampdoria,Inter,1,3,A,0,2,A,15,11,2,7,11,13,7,5,2,4,0,1
4613,28/09/2019,Sassuolo,Atalanta,1,4,A,0,4,A,9,10,7,8,14,14,7,3,2,2,0,0
4614,29/09/2019,Napoli,Brescia,2,1,H,2,0,H,16,7,7,3,11,8,7,7,2,1,0,0
4615,29/09/2019,Lazio,Genoa,4,0,H,2,0,H,13,12,11,6,8,11,5,7,1,2,0,0
4616,29/09/2019,Lecce,Roma,0,1,A,0,0,D,10,13,6,6,7,19,4,11,2,4,0,0
4617,29/09/2019,Udinese,Bologna,1,0,H,1,0,H,9,10,4,4,20,16,4,5,4,3,0,1
4618,29/09/2019,Cagliari,Verona,1,1,D,1,0,H,10,11,5,5,18,18,3,5,2,2,0,0
4619,29/09/2019,Milan,Fiorentina,1,3,A,0,1,A,7,13,3,8,10,14,4,6,2,4,1,0
4620,30/09/2019,Parma,Torino,3,2,H,2,2,D,13,6,7,5,17,15,7,3,2,3,0,1
4621,5/10/2019,Spal,Parma,1,0,H,1,0,H,12,5,7,2,9,13,5,8,5,2,1,0
4622,5/10/2019,Verona,Sampdoria,2,0,H,1,0,H,6,9,4,3,14,14,9,4,1,3,0,0
4623,5/10/2019,Genoa,Milan,1,2,A,1,0,H,11,9,6,7,23,14,7,0,4,4,2,2
4624,6/10/2019,Fiorentina,Udinese,1,0,H,0,0,D,8,5,4,1,9,11,12,3,1,2,0,0
4625,6/10/2019,Atalanta,Lecce,3,1,H,2,0,H,26,5,14,2,15,14,9,5,2,3,0,0
4626,6/10/2019,Bologna,Lazio,2,2,D,2,2,D,17,8,10,6,13,17,5,4,5,4,1,1
4627,6/10/2019,Roma,Cagliari,1,1,D,1,1,D,17,6,8,3,17,11,7,1,1,4,0,0
4628,6/10/2019,Torino,Napoli,0,0,D,0,0,D,11,10,6,3,11,12,4,5,1,2,0,0
4629,6/10/2019,Inter,Juventus,1,2,A,1,1,D,6,8,4,6,22,8,7,2,2,3,0,0
